Anho,1P,T,Asistencia,Cod.Car.Sec,Cant.Materias,Recursante,Cant. C1,CGF,CIV,IND,MEC,ELE,MCT,ECA,Abandono
2022,6,3,1,CIV-PLS13 ,6,1,2,0,1,0,0,0,0,0,0
2019,21,5,1,ELE-PLS13 ,4,1,2,0,0,0,0,1,0,0,0
2018,0,0,0,CIV-PLS13 ,5,0,2,0,1,0,0,0,0,0,1
2019,19,3,1,CIV-PLS13 ,5,1,2,0,1,0,0,0,0,0,1
2019,7,0,1,CIV-PLS13 ,5,1,2,0,1,0,0,0,0,0,1
2022,12,6,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2017,21,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2022,8,3,1,CIV-PLS13 ,8,0,2,0,1,0,0,0,0,0,0
2018,23,7,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2018,24,4,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2016,9,8,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2017,0,0,0,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2017,18,5,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2021,0,0,1,ELE-PLS13 ,5,0,5,0,0,0,0,1,0,0,1
2017,22,8,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2022,12,5,1,CIV-PLS13 ,5,0,2,0,1,0,0,0,0,0,0
2018,22,5,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2021,0,1,1,CIV-PLS13 ,8,0,2,0,1,0,0,0,0,0,1
2022,0,0,1,CIV-PLS13 ,7,0,2,0,1,0,0,0,0,0,1
2021,16,5,1,CIV-PLS13 ,5,0,3,0,1,0,0,0,0,0,1
2022,0,3,1,ELE-PLS13 ,5,0,3,0,0,0,0,1,0,0,1
2017,20,0,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2019,19,8,1,CIV-PLS13 ,7,1,1,0,1,0,0,0,0,0,0
2019,10,5,1,CIV-PLS13 ,6,0,1,0,1,0,0,0,0,0,0
2018,23,6,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2017,15,4,1,CIV-PLS13 ,4,0,1,0,1,0,0,0,0,0,0
2018,19,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2016,16,9,1,CIV-PLS13 ,2,1,1,0,1,0,0,0,0,0,0
2017,24,5,1,CIV-PLS13 ,5,1,2,0,1,0,0,0,0,0,0
2018,23,2,1,CIV-PLS13 ,6,1,2,0,1,0,0,0,0,0,0
2016,16,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2016,14,8,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2022,0,0,1,CGF-PLS13 ,5,0,4,1,0,0,0,0,0,0,1
2017,16,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,15,9,1,CIV-PLS13 ,5,1,2,0,1,0,0,0,0,0,0
2019,22,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2016,13,6,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2022,14,5,1,ELE-PLS13 ,6,1,3,0,0,0,0,1,0,0,0
2016,12,8,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2018,22,9,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2018,24,4,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,23,7,1,CIV-PLS13 ,3,1,1,0,1,0,0,0,0,0,0
2018,21,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,19,0,1,CIV-PLS13 ,3,1,1,0,1,0,0,0,0,0,0
2018,10,2,1,CGF-PLS13 ,6,0,1,1,0,0,0,0,0,0,0
2019,17,3,1,IND-PLS13 ,6,1,1,0,0,1,0,0,0,0,0
2019,11,0,1,IND-PLS13 ,6,1,1,0,0,1,0,0,0,0,0
2016,22,6,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2017,22,8,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2021,12,6,1,IND-PLS13 ,5,1,2,0,0,1,0,0,0,0,0
2016,0,0,0,MCT-PLS13 ,5,0,1,0,0,0,0,0,1,0,1
2017,0,2,0,MCT-PLS13 ,5,0,1,0,0,0,0,0,1,0,1
2016,10,2,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,0
2017,23,6,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2018,21,9,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2017,21,6,1,ECA-PLS13 ,5,1,1,0,0,0,0,0,0,1,0
2019,16,8,1,CIV-PLS13 ,8,1,1,0,1,0,0,0,0,0,0
2019,14,4,1,MCT-PLS13 ,6,1,1,0,0,0,0,0,1,0,0
2016,10,6,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2017,0,0,0,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2017,19,3,1,ELE-PLS13 ,4,0,3,0,0,0,0,1,0,0,1
2019,16,5,1,MCT-PLS13 ,4,1,3,0,0,0,0,0,1,0,1
2019,10,0,1,MCT-PLS13 ,3,1,3,0,0,0,0,0,1,0,1
2019,8,2,1,CIV-PLS13 ,5,0,5,0,1,0,0,0,0,0,1
2021,0,4,1,CIV-PLS13 ,3,0,5,0,1,0,0,0,0,0,1
2021,0,4,1,CIV-PLS13 ,3,0,5,0,1,0,0,0,0,0,1
2022,12,0,1,CIV-PLS13 ,3,0,5,0,1,0,0,0,0,0,1
2019,17,7,1,MCT-PLS13 ,4,1,2,0,0,0,0,0,1,0,0
2016,16,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2021,8,6,1,ELE-PLS13 ,5,1,4,0,0,0,0,1,0,0,0
2021,10,6,1,ELE-PLS13 ,4,1,4,0,0,0,0,1,0,0,0
2016,6,8,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2018,23,6,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2016,19,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,15,6,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,12,0,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2017,24,10,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2021,16,5,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2016,20,9,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2017,20,8,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2017,17,2,1,ELE-PLS13 ,5,0,1,0,0,0,0,1,0,0,0
2019,23,4,1,ELE-PLS13 ,3,1,1,0,0,0,0,1,0,0,0
2017,20,3,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,0
2018,14,8,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2021,10,5,1,CIV-PLS13 ,5,0,3,0,1,0,0,0,0,0,0
2022,9,3,1,CIV-PLS13 ,5,0,3,0,1,0,0,0,0,0,0
2017,9,3,1,ELE-PLS13 ,5,0,1,0,0,0,0,1,0,0,0
2018,14,2,1,ELE-PLS13 ,4,0,1,0,0,0,0,1,0,0,0
2019,21,3,1,ELE-PLS13 ,4,1,1,0,0,0,0,1,0,0,0
2017,14,2,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2019,16,6,1,ELE-PLS13 ,6,1,1,0,0,0,0,1,0,0,0
2016,0,0,0,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2017,24,6,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,1
2021,6,2,1,CIV-PLS13 ,7,0,5,0,1,0,0,0,0,0,0
2022,17,4,1,CIV-PLS13 ,6,0,5,0,1,0,0,0,0,0,0
2016,9,2,1,MCT-PLS13 ,4,0,1,0,0,0,0,0,1,0,1
2017,0,0,0,MCT-PLS13 ,4,0,1,0,0,0,0,0,1,0,1
2019,17,4,1,ELE-PLS13 ,5,0,2,0,0,0,0,1,0,0,1
2021,7,2,1,ECA-PLS13 ,4,0,2,0,0,0,0,0,0,1,1
2021,10,3,1,ECA-PLS13 ,5,0,2,0,0,0,0,0,0,1,1
2022,11,6,1,ECA-PLS13 ,5,1,2,0,0,0,0,0,0,1,1
2019,17,7,1,ELE-PLS13 ,6,1,2,0,0,0,0,1,0,0,0
2019,13,5,1,CIV-PLS13 ,3,1,2,0,1,0,0,0,0,0,0
2017,15,2,1,ELE-PLS13 ,4,0,2,0,0,0,0,1,0,0,0
2018,22,7,1,ELE-PLS13 ,3,1,2,0,0,0,0,1,0,0,0
2019,23,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2021,17,8,1,ELE-PLS13 ,4,1,1,0,0,0,0,1,0,0,0
2022,12,2,1,CIV-PLS13 ,8,0,4,0,1,0,0,0,0,0,0
2021,14,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,12,3,1,MEC-PLS13 ,4,1,3,0,0,0,1,0,0,0,0
2019,7,0,1,MEC-PLS13 ,6,1,3,0,0,0,1,0,0,0,0
2016,8,3,1,MCT-PLS13 ,5,0,1,0,0,0,0,0,1,0,0
2018,21,2,1,MCT-PLS13 ,4,1,1,0,0,0,0,0,1,0,0
2016,16,4,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2021,8,7,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2021,14,7,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2019,17,5,1,ELE-PLS13 ,6,1,2,0,0,0,0,1,0,0,1
2019,6,0,1,ELE-PLS13 ,5,1,2,0,0,0,0,1,0,0,1
2021,14,3,1,ELE-PLS13 ,4,1,2,0,0,0,0,1,0,0,1
2022,12,3,1,IND-PLS13 ,5,0,5,0,0,1,0,0,0,0,0
2019,18,4,1,CIV-PLS13 ,6,1,2,0,1,0,0,0,0,0,0
2017,20,10,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,0,5,1,CIV-PLS13 ,8,0,3,0,1,0,0,0,0,0,0
2022,20,5,1,CGF-PLS13 ,5,1,2,1,0,0,0,0,0,0,0
2019,0,1,1,MCT-PLS13 ,6,0,2,0,0,0,0,0,1,0,1
2019,12,8,1,MCT-PLS13 ,5,1,2,0,0,0,0,0,1,0,1
2017,24,7,1,MEC-PLS13 ,5,1,1,0,0,0,1,0,0,0,0
2021,13,7,1,CIV-PLS13 ,6,1,2,0,1,0,0,0,0,0,0
2019,23,7,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2021,6,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2021,12,9,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2018,22,3,1,ELE-PLS13 ,3,1,1,0,0,0,0,1,0,0,0
2016,15,9,1,MEC-PLS13 ,5,1,1,0,0,0,1,0,0,0,0
2018,19,3,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,17,0,1,CIV-PLS13 ,3,1,1,0,1,0,0,0,0,0,0
2017,0,0,0,MCT-PLS13 ,6,0,1,0,0,0,0,0,1,0,1
2021,10,1,1,ELE-PLS13 ,5,0,1,0,0,0,0,1,0,0,1
2022,16,4,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,1
2022,16,4,1,CIV-PLS13 ,5,1,2,0,1,0,0,0,0,0,0
2021,16,3,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2018,24,4,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,0
2019,20,8,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2022,6,2,1,IND-PLS13 ,6,0,3,0,0,1,0,0,0,0,0
2021,4,6,1,MCT-PLS13 ,3,0,3,0,0,0,0,0,1,0,0
2021,11,6,1,MCT-PLS13 ,7,0,3,0,0,0,0,0,1,0,0
2022,20,3,1,CIV-PLS13 ,7,1,3,0,1,0,0,0,0,0,0
2021,14,3,1,IND-PLS13 ,6,1,2,0,0,1,0,0,0,0,0
2016,18,8,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2017,18,5,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2021,4,3,1,CGF-PLS13 ,4,0,4,1,0,0,0,0,0,0,1
2021,0,3,1,CGF-PLS13 ,7,0,4,1,0,0,0,0,0,0,1
2022,13,2,1,CGF-PLS13 ,7,0,4,1,0,0,0,0,0,0,1
2019,20,3,1,ELE-PLS13 ,6,1,2,0,0,0,0,1,0,0,0
2019,16,4,1,CIV-PLS13 ,8,1,1,0,1,0,0,0,0,0,0
2019,24,8,1,ELE-PLS13 ,6,1,1,0,0,0,0,1,0,0,1
2019,13,0,1,ELE-PLS13 ,6,1,1,0,0,0,0,1,0,0,1
2019,20,6,1,IND-PLS13 ,7,1,1,0,0,1,0,0,0,0,0
2021,12,6,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2021,8,5,1,MCT-PLS13 ,6,0,1,0,0,0,0,0,1,0,0
2021,16,5,1,MCT-PLS13 ,6,1,1,0,0,0,0,0,1,0,0
2018,19,8,1,MCT-PLS13 ,4,1,2,0,0,0,0,0,1,0,0
2019,19,4,1,IND-PLS13 ,6,1,5,0,0,1,0,0,0,0,0
2016,10,3,1,ELE-PLS13 ,5,0,1,0,0,0,0,1,0,0,0
2017,23,3,1,ELE-PLS13 ,3,1,1,0,0,0,0,1,0,0,0
2016,22,7,1,IND-PLS13 ,3,1,1,0,0,1,0,0,0,0,0
2016,12,8,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2021,16,3,1,CIV-PLS13 ,6,1,5,0,1,0,0,0,0,0,0
2018,19,9,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2018,15,6,1,CIV-PLS13 ,4,1,2,0,1,0,0,0,0,0,0
2016,23,8,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2018,23,9,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2022,13,2,1,ELE-PLS13 ,1,1,1,0,0,0,0,1,0,0,0
2019,17,4,1,ELE-PLS13 ,3,1,2,0,0,0,0,1,0,0,0
2019,9,0,1,ELE-PLS13 ,4,1,2,0,0,0,0,1,0,0,0
2019,22,5,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2021,19,6,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2017,13,6,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2016,8,3,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,0
2018,15,4,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2019,16,0,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2019,14,4,1,CIV-PLS13 ,7,0,7,0,1,0,0,0,0,0,0
2021,0,0,1,CIV-PLS13 ,6,0,3,0,1,0,0,0,0,0,1
2022,10,2,1,CIV-PLS13 ,5,0,3,0,1,0,0,0,0,0,1
2016,24,10,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2021,13,6,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2021,0,0,1,ELE-PLS13 ,4,0,2,0,0,0,0,1,0,0,1
2022,0,0,1,ELE-PLS13 ,6,0,2,0,0,0,0,1,0,0,1
2017,19,6,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2016,23,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2022,12,3,1,CIV-PLS13 ,6,0,1,0,1,0,0,0,0,0,0
2021,6,6,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2018,20,6,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2017,23,8,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2021,0,2,1,CIV-PLS13 ,7,0,3,0,1,0,0,0,0,0,0
2022,4,2,1,CIV-PLS13 ,6,1,3,0,1,0,0,0,0,0,0
2018,7,3,1,MCT-PLS13 ,5,0,1,0,0,0,0,0,1,0,1
2019,0,2,1,MCT-PLS13 ,3,0,1,0,0,0,0,0,1,0,1
2019,4,1,1,MCT-PLS13 ,5,0,1,0,0,0,0,0,1,0,1
2021,4,2,1,MCT-PLS13 ,7,0,1,0,0,0,0,0,1,0,1
2021,7,4,1,MCT-PLS13 ,5,0,1,0,0,0,0,0,1,0,1
2022,6,2,1,MCT-PLS13 ,4,0,1,0,0,0,0,0,1,0,1
2019,0,0,1,CGF-PLS13 ,6,0,3,1,0,0,0,0,0,0,1
2021,4,2,1,CGF-PLS13 ,5,0,3,1,0,0,0,0,0,0,1
2021,11,3,1,CGF-PLS13 ,7,0,3,1,0,0,0,0,0,0,1
2022,15,3,1,CGF-PLS13 ,6,0,3,1,0,0,0,0,0,0,1
2022,8,4,1,CIV-PLS13 ,6,1,2,0,1,0,0,0,0,0,0
2021,11,6,1,CIV-PLS13 ,6,1,2,0,1,0,0,0,0,0,0
2016,14,5,1,MCT-PLS13 ,4,1,1,0,0,0,0,0,1,0,0
2021,10,4,1,CIV-PLS13 ,5,0,5,0,1,0,0,0,0,0,1
2021,4,4,1,CIV-PLS13 ,8,0,5,0,1,0,0,0,0,0,1
2022,16,4,1,CIV-PLS13 ,5,0,5,0,1,0,0,0,0,0,1
2021,13,1,1,CIV-PLS13 ,6,0,1,0,1,0,0,0,0,0,1
2022,12,3,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,1
2019,9,8,1,CIV-PLS13 ,5,1,2,0,1,0,0,0,0,0,0
2019,24,9,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2022,13,2,1,CGF-PLS13 ,6,1,2,1,0,0,0,0,0,0,0
2018,15,7,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2017,20,5,1,ELE-PLS13 ,4,1,1,0,0,0,0,1,0,0,0
2016,11,7,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2019,16,6,1,ELE-PLS13 ,6,1,1,0,0,0,0,1,0,0,0
2019,0,0,1,ELE-PLS13 ,6,1,1,0,0,0,0,1,0,0,0
2018,0,0,0,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,0
2019,18,4,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,0
2019,4,6,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2016,16,7,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2019,0,2,1,ELE-PLS13 ,5,0,3,0,0,0,0,1,0,0,1
2021,13,6,1,ELE-PLS13 ,4,1,1,0,0,0,0,1,0,0,0
2021,15,6,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2017,17,2,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2021,13,2,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2017,20,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2022,18,8,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2016,12,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2017,20,7,0,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2021,9,1,1,CGF-PLS13 ,6,0,3,1,0,0,0,0,0,0,1
2016,10,3,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,0
2017,13,2,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2022,9,3,1,CIV-PLS13 ,6,0,1,0,1,0,0,0,0,0,0
2022,16,5,1,ELE-PLS13 ,6,1,3,0,0,0,0,1,0,0,0
2021,0,1,1,CGF-PLS13 ,6,0,3,1,0,0,0,0,0,0,1
2022,12,2,1,CGF-PLS13 ,8,0,3,1,0,0,0,0,0,0,1
2021,11,3,1,IND-PLS13 ,5,0,1,0,0,1,0,0,0,0,0
2022,18,7,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2021,8,7,1,MEC-PLS13 ,5,1,2,0,0,0,1,0,0,0,0
2018,20,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,14,3,1,CIV-PLS13 ,7,1,2,0,1,0,0,0,0,0,0
2019,2,0,1,CIV-PLS13 ,7,1,2,0,1,0,0,0,0,0,0
2019,22,8,1,MEC-PLS13 ,5,1,1,0,0,0,1,0,0,0,0
2016,9,6,1,MCT-PLS13 ,5,0,1,0,0,0,0,0,1,0,0
2017,24,7,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2019,14,5,1,CIV-PLS13 ,4,1,2,0,1,0,0,0,0,0,0
2016,13,9,0,CIV-PLS09 ,4,1,1,0,1,0,0,0,0,0,0
2018,24,8,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2016,16,4,1,CGF-PLS13 ,4,0,1,1,0,0,0,0,0,0,1
2017,0,3,1,CGF-PLS13 ,4,0,1,1,0,0,0,0,0,0,1
2018,19,2,1,MCT-PLS13 ,4,1,1,0,0,0,0,0,1,0,1
2019,12,0,1,MCT-PLS13 ,3,1,1,0,0,0,0,0,1,0,1
2016,24,10,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2016,18,9,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2018,17,0,1,ELE-PLS13 ,5,0,1,0,0,0,0,1,0,0,1
2019,0,3,0,ELE-PLS13 ,5,0,1,0,0,0,0,1,0,0,1
2019,0,0,1,ELE-PLS13 ,5,0,1,0,0,0,0,1,0,0,1
2017,23,6,1,MCT-PLS13 ,4,1,1,0,0,0,0,0,1,0,0
2021,8,3,1,CIV-PLS13 ,6,1,4,0,1,0,0,0,0,0,0
2021,15,3,1,CIV-PLS13 ,4,1,4,0,1,0,0,0,0,0,0
2022,17,2,1,CIV-PLS13 ,4,1,4,0,1,0,0,0,0,0,0
2016,19,5,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2018,21,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2017,21,8,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2018,23,7,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2016,17,8,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2016,1,0,0,CIV-PLS09 ,4,0,1,0,1,0,0,0,0,0,1
2017,10,4,0,CIV-PLS09 ,5,0,1,0,1,0,0,0,0,0,1
2018,4,3,1,CGF-PLS13 ,5,0,1,1,0,0,0,0,0,0,1
2019,6,3,1,CGF-PLS13 ,7,0,1,1,0,0,0,0,0,0,1
2019,5,0,1,CGF-PLS13 ,8,0,1,1,0,0,0,0,0,0,1
2021,0,0,1,CGF-PLS13 ,7,0,1,1,0,0,0,0,0,0,1
2021,0,1,1,CGF-PLS13 ,6,0,1,1,0,0,0,0,0,0,1
2022,0,0,1,CGF-PLS13 ,7,0,1,1,0,0,0,0,0,0,1
2017,16,2,1,MCT-PLS13 ,4,0,1,0,0,0,0,0,1,0,1
2018,22,3,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,1
2019,9,0,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,1
2019,4,1,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2021,2,0,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2021,12,1,1,CIV-PLS13 ,7,0,1,0,1,0,0,0,0,0,1
2022,17,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,1
2021,14,3,1,CIV-PLS13 ,6,0,2,0,1,0,0,0,0,0,0
2022,14,5,1,CIV-PLS13 ,6,1,2,0,1,0,0,0,0,0,0
2021,14,6,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2016,11,10,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2017,13,4,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2018,17,2,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2019,20,6,1,CIV-PLS13 ,3,1,1,0,1,0,0,0,0,0,0
2018,21,3,1,IND-PLS13 ,3,1,2,0,0,1,0,0,0,0,0
2016,17,3,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2017,23,3,0,ELE-PLS13 ,3,1,1,0,0,0,0,1,0,0,0
2017,19,8,1,ECA-PLS13 ,5,1,1,0,0,0,0,0,0,1,0
2017,24,6,1,MEC-PLS13 ,4,1,1,0,0,0,1,0,0,0,0
2019,24,8,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2018,21,5,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,0
2019,17,8,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2021,9,8,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2016,20,8,1,ELE-PLS13 ,4,1,1,0,0,0,0,1,0,0,0
2016,10,1,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2019,19,6,1,MCT-PLS13 ,6,1,2,0,0,0,0,0,1,0,0
2017,23,8,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2022,10,3,1,CIV-PLS13 ,5,1,7,0,1,0,0,0,0,0,0
2018,0,0,0,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2016,10,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2021,13,6,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,0
2022,12,5,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2018,20,2,1,CIV-PLS13 ,5,0,3,0,1,0,0,0,0,0,1
2019,5,3,1,CIV-PLS13 ,4,0,3,0,1,0,0,0,0,0,1
2019,6,4,1,CIV-PLS13 ,5,0,3,0,1,0,0,0,0,0,1
2021,8,2,1,CIV-PLS13 ,6,0,3,0,1,0,0,0,0,0,1
2021,6,2,1,CIV-PLS13 ,8,0,3,0,1,0,0,0,0,0,1
2022,15,7,1,CIV-PLS13 ,6,1,3,0,1,0,0,0,0,0,1
2019,19,7,1,MCT-PLS13 ,6,1,1,0,0,0,0,0,1,0,0
2017,17,4,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2017,0,0,0,CIV-PLS13 ,1,1,1,0,1,0,0,0,0,0,0
2016,17,10,1,MEC-PLS13 ,2,1,1,0,0,0,1,0,0,0,0
2021,6,8,1,CIV-PLS13 ,5,1,3,0,1,0,0,0,0,0,0
2019,14,4,1,IND-PLS13 ,7,0,1,0,0,1,0,0,0,0,0
2019,11,8,1,IND-PLS13 ,4,1,1,0,0,1,0,0,0,0,0
2016,24,8,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,3,2,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2021,18,4,1,CIV-PLS13 ,7,1,2,0,1,0,0,0,0,0,0
2016,18,4,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2021,16,6,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2017,24,6,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2022,14,5,1,MCT-PLS13 ,6,1,1,0,0,0,0,0,1,0,0
2021,15,9,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
